payment_id,case_id,county_code,county,payment_date,payment_type,amount,obligation_id
P0001498,C00260,004,Johnston,2026-06-15,CURRENT,218.99,O0000778
P0001499,C00260,004,Johnston,2026-06-24,CURRENT,223.77,O0000778
P0001500,C00260,004,Johnston,2026-07-24,CURRENT,247.53,O0000779
P0001501,C00260,004,Johnston,2026-07-23,CURRENT,215.36,O0000779
P0001502,C00260,004,Johnston,2026-08-19,CURRENT,458.71,O0000780
P0001503,C00261,005,Chatham,2026-06-02,CURRENT,401.31,O0000781
P0001504,C00261,005,Chatham,2026-06-02,CURRENT,78.23,O0000781
P0001505,C00261,005,Chatham,2026-07-23,CURRENT,517.89,O0000782
P0001506,C00261,005,Chatham,2026-07-09,ARREARS,125.0,
P0001507,C00261,005,Chatham,2026-08-11,CURRENT,263.34,O0000783
P0001508,C00261,005,Chatham,2026-08-22,CURRENT,220.48,O0000783
P0001509,C00261,005,Chatham,2026-08-17,CURRENT,31.37,O0000783
P0001510,C00262,006,Alamance,2026-06-01,CURRENT,95.03,O0000784
P0001511,C00262,006,Alamance,2026-06-19,CURRENT,118.42,O0000784
P0001512,C00262,006,Alamance,2026-06-06,CURRENT,247.47,O0000784
P0001513,C00262,006,Alamance,2026-06-13,ARREARS,150.0,
P0001514,C00262,006,Alamance,2026-07-20,CURRENT,430.86,O0000785
P0001515,C00262,006,Alamance,2026-07-09,CURRENT,50.13,O0000785
P0001516,C00262,006,Alamance,2026-07-02,ARREARS,100.0,
P0001517,C00262,006,Alamance,2026-08-07,CURRENT,525.05,O0000786
P0001518,C00263,007,Cumberland,2026-06-26,CURRENT,155.29,O0000787
P0001519,C00263,007,Cumberland,2026-06-04,CURRENT,362.3,O0000787
P0001520,C00263,007,Cumberland,2026-07-05,CURRENT,553.93,O0000788
P0001521,C00263,007,Cumberland,2026-08-06,CURRENT,309.99,O0000789
P0001522,C00263,007,Cumberland,2026-08-24,CURRENT,202.6,O0000789
P0001523,C00264,008,Guilford,2026-06-18,CURRENT,474.56,O0000790
P0001524,C00264,008,Guilford,2026-07-26,CURRENT,292.83,O0000791
P0001525,C00264,008,Guilford,2026-07-21,CURRENT,142.12,O0000791
P0001526,C00264,008,Guilford,2026-07-21,CURRENT,101.53,O0000791
P0001527,C00264,008,Guilford,2026-08-07,CURRENT,15.2,O0000792
P0001528,C00264,008,Guilford,2026-08-03,CURRENT,496.08,O0000792
P0001529,C00265,001,Wake,2026-06-13,CURRENT,310.59,O0000793
P0001530,C00265,001,Wake,2026-07-28,CURRENT,308.06,O0000794
P0001531,C00265,001,Wake,2026-08-25,CURRENT,112.41,O0000795
P0001532,C00265,001,Wake,2026-08-28,CURRENT,180.44,O0000795
P0001533,C00266,002,Durham,2026-06-02,CURRENT,272.28,O0000796
P0001534,C00266,002,Durham,2026-06-15,CURRENT,53.06,O0000796
P0001535,C00266,002,Durham,2026-06-10,CURRENT,281.7,O0000796
P0001536,C00266,002,Durham,2026-07-01,CURRENT,327.69,O0000797
P0001537,C00266,002,Durham,2026-07-11,CURRENT,261.14,O0000797
P0001538,C00266,002,Durham,2026-08-26,CURRENT,401.19,O0000798
P0001539,C00266,002,Durham,2026-08-12,CURRENT,174.09,O0000798
P0001540,C00267,003,Orange,2026-06-11,CURRENT,194.73,O0000799
P0001541,C00267,003,Orange,2026-06-01,CURRENT,208.99,O0000799
P0001542,C00267,003,Orange,2026-07-26,CURRENT,320.27,O0000800
P0001543,C00267,003,Orange,2026-07-24,CURRENT,4.72,O0000800
P0001544,C00267,003,Orange,2026-07-09,CURRENT,129.71,O0000800
P0001545,C00267,003,Orange,2026-08-03,CURRENT,472.39,O0000801
P0001546,C00268,004,Johnston,2026-06-17,CURRENT,607.16,O0000802
P0001547,C00268,004,Johnston,2026-07-05,CURRENT,166.22,O0000803
P0001548,C00268,004,Johnston,2026-07-04,CURRENT,421.08,O0000803
P0001549,C00268,004,Johnston,2026-08-22,CURRENT,626.5,O0000804
P0001550,C00269,005,Chatham,2026-06-26,CURRENT,36.38,O0000805
P0001551,C00269,005,Chatham,2026-06-25,CURRENT,238.98,O0000805
P0001552,C00269,005,Chatham,2026-06-04,ARREARS,50.0,
P0001553,C00269,005,Chatham,2026-07-23,CURRENT,242.4,O0000806
P0001554,C00269,005,Chatham,2026-07-17,CURRENT,57.75,O0000806
P0001555,C00269,005,Chatham,2026-08-20,CURRENT,321.6,O0000807
P0001556,C00270,006,Alamance,2026-06-13,CURRENT,286.67,O0000808
P0001557,C00270,006,Alamance,2026-06-27,CURRENT,4.65,O0000808
P0001558,C00270,006,Alamance,2026-06-24,CURRENT,86.85,O0000808
P0001559,C00270,006,Alamance,2026-07-22,CURRENT,392.65,O0000809
P0001560,C00270,006,Alamance,2026-07-25,ARREARS,75.0,
P0001561,C00270,006,Alamance,2026-08-04,CURRENT,152.89,O0000810
P0001562,C00270,006,Alamance,2026-08-27,CURRENT,247.74,O0000810
P0001563,C00271,007,Cumberland,2026-06-14,CURRENT,363.45,O0000811
P0001564,C00271,007,Cumberland,2026-07-11,CURRENT,382.24,O0000812
P0001565,C00271,007,Cumberland,2026-07-28,ARREARS,50.0,
P0001566,C00271,007,Cumberland,2026-08-14,CURRENT,238.12,O0000813
P0001567,C00271,007,Cumberland,2026-08-13,CURRENT,93.02,O0000813
P0001568,C00272,008,Guilford,2026-06-14,CURRENT,247.34,O0000814
P0001569,C00272,008,Guilford,2026-06-02,CURRENT,159.65,O0000814
P0001570,C00272,008,Guilford,2026-06-18,ARREARS,50.0,
P0001571,C00272,008,Guilford,2026-07-22,CURRENT,360.11,O0000815
P0001572,C00272,008,Guilford,2026-07-15,CURRENT,37.87,O0000815
P0001573,C00272,008,Guilford,2026-08-11,CURRENT,384.96,O0000816
P0001574,C00273,001,Wake,2026-06-23,CURRENT,417.42,O0000817
P0001575,C00273,001,Wake,2026-06-05,CURRENT,225.43,O0000817
P0001576,C00273,001,Wake,2026-07-05,CURRENT,181.36,O0000818
P0001577,C00273,001,Wake,2026-07-04,CURRENT,470.67,O0000818
P0001578,C00273,001,Wake,2026-08-18,CURRENT,299.46,O0000819
P0001579,C00273,001,Wake,2026-08-13,CURRENT,305.81,O0000819
P0001580,C00273,001,Wake,2026-08-11,CURRENT,4.07,O0000819
P0001581,C00274,002,Durham,2026-06-11,CURRENT,101.88,O0000820
P0001582,C00274,002,Durham,2026-06-10,CURRENT,454.57,O0000820
P0001583,C00274,002,Durham,2026-07-20,CURRENT,598.97,O0000821
P0001584,C00274,002,Durham,2026-08-08,CURRENT,531.81,O0000822
P0001585,C00275,003,Orange,2026-06-02,CURRENT,383.06,O0000823
P0001586,C00275,003,Orange,2026-07-26,CURRENT,383.48,O0000824
P0001587,C00275,003,Orange,2026-08-22,CURRENT,433.49,O0000825
P0001588,C00276,004,Johnston,2026-06-07,CURRENT,310.43,O0000826
P0001589,C00276,004,Johnston,2026-06-21,CURRENT,138.22,O0000826
P0001590,C00276,004,Johnston,2026-07-26,CURRENT,199.76,O0000827
P0001591,C00276,004,Johnston,2026-07-16,CURRENT,275.75,O0000827
P0001592,C00276,004,Johnston,2026-08-09,CURRENT,122.73,O0000828
P0001593,C00276,004,Johnston,2026-08-10,CURRENT,328.82,O0000828
P0001594,C00277,005,Chatham,2026-06-16,CURRENT,521.53,O0000829
P0001595,C00277,005,Chatham,2026-07-16,CURRENT,61.3,O0000830
P0001596,C00277,005,Chatham,2026-07-10,CURRENT,278.31,O0000830
P0001597,C00277,005,Chatham,2026-07-19,CURRENT,144.38,O0000830
P0001598,C00277,005,Chatham,2026-08-19,CURRENT,448.72,O0000831
P0001599,C00278,006,Alamance,2026-06-12,CURRENT,199.05,O0000832
P0001600,C00278,006,Alamance,2026-06-25,CURRENT,83.62,O0000832
P0001601,C00278,006,Alamance,2026-07-02,CURRENT,135.79,O0000833
P0001602,C00278,006,Alamance,2026-07-06,CURRENT,140.4,O0000833
P0001603,C00278,006,Alamance,2026-08-03,CURRENT,35.91,O0000834
P0001604,C00278,006,Alamance,2026-08-05,CURRENT,170.11,O0000834
P0001605,C00278,006,Alamance,2026-08-20,CURRENT,97.05,O0000834
P0001606,C00279,007,Cumberland,2026-06-06,CURRENT,317.67,O0000835
P0001607,C00279,007,Cumberland,2026-06-10,CURRENT,136.52,O0000835
P0001608,C00279,007,Cumberland,2026-07-02,CURRENT,193.86,O0000836
P0001609,C00279,007,Cumberland,2026-07-08,CURRENT,262.31,O0000836
P0001610,C00279,007,Cumberland,2026-08-13,CURRENT,113.13,O0000837
P0001611,C00279,007,Cumberland,2026-08-03,CURRENT,213.79,O0000837
P0001612,C00279,007,Cumberland,2026-08-20,CURRENT,163.07,O0000837
P0001613,C00279,007,Cumberland,2026-08-04,ARREARS,150.0,
P0001614,C00280,008,Guilford,2026-06-15,CURRENT,44.89,O0000838
P0001615,C00280,008,Guilford,2026-06-21,CURRENT,518.06,O0000838
P0001616,C00280,008,Guilford,2026-07-26,CURRENT,572.33,O0000839
P0001617,C00280,008,Guilford,2026-07-23,CURRENT,21.94,O0000839
P0001618,C00280,008,Guilford,2026-08-25,CURRENT,62.03,O0000840
P0001619,C00280,008,Guilford,2026-08-18,CURRENT,611.43,O0000840
P0001620,C00280,008,Guilford,2026-08-26,ARREARS,75.0,
P0001621,C00281,001,Wake,2026-06-23,CURRENT,185.4,O0000841
P0001622,C00281,001,Wake,2026-06-09,CURRENT,148.67,O0000841
P0001623,C00281,001,Wake,2026-06-18,ARREARS,50.0,
P0001624,C00281,001,Wake,2026-07-17,CURRENT,132.1,O0000842
P0001625,C00281,001,Wake,2026-07-28,CURRENT,187.28,O0000842
P0001626,C00281,001,Wake,2026-08-13,CURRENT,135.01,O0000843
P0001627,C00281,001,Wake,2026-08-02,CURRENT,211.25,O0000843
P0001628,C00282,002,Durham,2026-06-07,CURRENT,10.38,O0000844
P0001629,C00282,002,Durham,2026-06-12,CURRENT,331.64,O0000844
P0001630,C00282,002,Durham,2026-06-26,ARREARS,150.0,
P0001631,C00282,002,Durham,2026-07-22,CURRENT,52.29,O0000845
P0001632,C00282,002,Durham,2026-07-23,CURRENT,298.97,O0000845
P0001633,C00282,002,Durham,2026-08-14,CURRENT,239.77,O0000846
P0001634,C00282,002,Durham,2026-08-15,CURRENT,93.89,O0000846
P0001635,C00282,002,Durham,2026-08-15,ARREARS,100.0,
P0001636,C00283,003,Orange,2026-06-21,CURRENT,485.39,O0000847
P0001637,C00283,003,Orange,2026-06-17,CURRENT,27.03,O0000847
P0001638,C00283,003,Orange,2026-06-04,ARREARS,150.0,
P0001639,C00283,003,Orange,2026-07-15,CURRENT,567.25,O0000848
P0001640,C00283,003,Orange,2026-08-17,CURRENT,403.08,O0000849
P0001641,C00283,003,Orange,2026-08-04,CURRENT,96.14,O0000849
P0001642,C00284,004,Johnston,2026-06-08,CURRENT,112.28,O0000850
P0001643,C00284,004,Johnston,2026-06-25,CURRENT,12.48,O0000850
P0001644,C00284,004,Johnston,2026-06-05,CURRENT,227.62,O0000850
P0001645,C00284,004,Johnston,2026-07-08,CURRENT,269.68,O0000851
P0001646,C00284,004,Johnston,2026-07-18,CURRENT,102.62,O0000851
P0001647,C00284,004,Johnston,2026-08-27,CURRENT,369.24,O0000852
P0001648,C00285,005,Chatham,2026-06-06,CURRENT,205.55,O0000853
P0001649,C00285,005,Chatham,2026-06-07,CURRENT,266.19,O0000853
P0001650,C00285,005,Chatham,2026-07-20,CURRENT,355.92,O0000854
P0001651,C00285,005,Chatham,2026-07-25,CURRENT,76.22,O0000854
P0001652,C00285,005,Chatham,2026-08-19,CURRENT,503.31,O0000855
P0001653,C00286,006,Alamance,2026-06-10,CURRENT,340.18,O0000856
P0001654,C00286,006,Alamance,2026-06-09,CURRENT,118.0,O0000856
P0001655,C00286,006,Alamance,2026-07-06,CURRENT,467.13,O0000857
P0001656,C00286,006,Alamance,2026-08-10,CURRENT,511.51,O0000858
P0001657,C00287,007,Cumberland,2026-06-01,CURRENT,111.48,O0000859
P0001658,C00287,007,Cumberland,2026-06-11,CURRENT,97.79,O0000859
P0001659,C00287,007,Cumberland,2026-06-08,CURRENT,232.36,O0000859
P0001660,C00287,007,Cumberland,2026-06-27,ARREARS,50.0,
P0001661,C00287,007,Cumberland,2026-07-12,CURRENT,123.37,O0000860
P0001662,C00287,007,Cumberland,2026-07-25,CURRENT,332.51,O0000860
P0001663,C00287,007,Cumberland,2026-08-03,CURRENT,508.08,O0000861
P0001664,C00288,008,Guilford,2026-06-20,CURRENT,551.93,O0000862
P0001665,C00288,008,Guilford,2026-07-06,CURRENT,616.03,O0000863
P0001666,C00288,008,Guilford,2026-08-13,CURRENT,535.28,O0000864
P0001667,C00289,001,Wake,2026-06-18,CURRENT,387.81,O0000865
P0001668,C00289,001,Wake,2026-07-21,CURRENT,342.85,O0000866
P0001669,C00289,001,Wake,2026-07-12,CURRENT,13.12,O0000866
P0001670,C00289,001,Wake,2026-07-20,CURRENT,31.78,O0000866
P0001671,C00289,001,Wake,2026-07-09,ARREARS,50.0,
P0001672,C00289,001,Wake,2026-08-21,CURRENT,95.78,O0000867
P0001673,C00289,001,Wake,2026-08-15,CURRENT,305.22,O0000867
P0001674,C00289,001,Wake,2026-08-21,CURRENT,10.26,O0000867
P0001675,C00289,001,Wake,2026-08-04,ARREARS,75.0,
P0001676,C00290,002,Durham,2026-06-11,CURRENT,586.55,O0000868
P0001677,C00290,002,Durham,2026-07-18,CURRENT,537.73,O0000869
P0001678,C00290,002,Durham,2026-08-12,CURRENT,236.65,O0000870
P0001679,C00290,002,Durham,2026-08-11,CURRENT,301.27,O0000870
P0001680,C00290,002,Durham,2026-08-06,ARREARS,100.0,
P0001681,C00291,003,Orange,2026-06-22,CURRENT,78.38,O0000871
P0001682,C00291,003,Orange,2026-06-19,CURRENT,213.99,O0000871
P0001683,C00291,003,Orange,2026-07-06,CURRENT,300.18,O0000872
P0001684,C00291,003,Orange,2026-07-23,CURRENT,17.16,O0000872
P0001685,C00291,003,Orange,2026-08-23,CURRENT,312.11,O0000873
P0001686,C00292,004,Johnston,2026-06-15,CURRENT,191.32,O0000874
P0001687,C00292,004,Johnston,2026-06-28,CURRENT,171.72,O0000874
P0001688,C00292,004,Johnston,2026-06-07,ARREARS,75.0,
P0001689,C00292,004,Johnston,2026-07-12,CURRENT,162.52,O0000875
P0001690,C00292,004,Johnston,2026-07-22,CURRENT,237.53,O0000875
P0001691,C00292,004,Johnston,2026-07-07,ARREARS,100.0,
P0001692,C00292,004,Johnston,2026-08-03,CURRENT,392.21,O0000876
P0001693,C00292,004,Johnston,2026-08-15,ARREARS,75.0,
P0001694,C00293,005,Chatham,2026-06-05,CURRENT,375.32,O0000877
P0001695,C00293,005,Chatham,2026-06-08,ARREARS,50.0,
P0001696,C00293,005,Chatham,2026-07-17,CURRENT,191.57,O0000878
P0001697,C00293,005,Chatham,2026-07-27,CURRENT,130.85,O0000878
P0001698,C00293,005,Chatham,2026-07-26,CURRENT,40.35,O0000878
P0001699,C00293,005,Chatham,2026-08-20,CURRENT,366.61,O0000879
P0001700,C00294,006,Alamance,2026-06-17,CURRENT,366.97,O0000880
P0001701,C00294,006,Alamance,2026-07-20,CURRENT,60.31,O0000881
P0001702,C00294,006,Alamance,2026-07-19,CURRENT,150.65,O0000881
P0001703,C00294,006,Alamance,2026-07-01,CURRENT,129.61,O0000881
P0001704,C00294,006,Alamance,2026-08-02,CURRENT,356.37,O0000882
P0001705,C00295,007,Cumberland,2026-06-08,CURRENT,394.2,O0000883
P0001706,C00295,007,Cumberland,2026-07-10,CURRENT,373.17,O0000884
P0001707,C00295,007,Cumberland,2026-07-08,CURRENT,15.95,O0000884
P0001708,C00295,007,Cumberland,2026-08-14,CURRENT,288.43,O0000885
P0001709,C00295,007,Cumberland,2026-08-07,CURRENT,75.58,O0000885
P0001710,C00296,008,Guilford,2026-06-09,CURRENT,28.59,O0000886
P0001711,C00296,008,Guilford,2026-06-20,CURRENT,211.29,O0000886
P0001712,C00296,008,Guilford,2026-06-13,CURRENT,160.28,O0000886
P0001713,C00296,008,Guilford,2026-06-18,ARREARS,75.0,
P0001714,C00296,008,Guilford,2026-07-24,CURRENT,355.58,O0000887
P0001715,C00296,008,Guilford,2026-08-28,CURRENT,339.95,O0000888
P0001716,C00297,001,Wake,2026-06-02,CURRENT,389.35,O0000889
P0001717,C00297,001,Wake,2026-07-28,CURRENT,183.13,O0000890
P0001718,C00297,001,Wake,2026-07-17,CURRENT,203.28,O0000890
P0001719,C00297,001,Wake,2026-08-15,CURRENT,134.89,O0000891
P0001720,C00297,001,Wake,2026-08-23,CURRENT,263.89,O0000891
P0001721,C00298,002,Durham,2026-06-27,CURRENT,394.83,O0000892
P0001722,C00298,002,Durham,2026-06-08,CURRENT,11.33,O0000892
P0001723,C00298,002,Durham,2026-07-11,CURRENT,422.01,O0000893
P0001724,C00298,002,Durham,2026-08-14,CURRENT,307.16,O0000894
P0001725,C00298,002,Durham,2026-08-04,CURRENT,105.61,O0000894
P0001726,C00299,003,Orange,2026-06-05,CURRENT,92.33,O0000895
P0001727,C00299,003,Orange,2026-06-19,CURRENT,245.2,O0000895
P0001728,C00299,003,Orange,2026-07-14,CURRENT,39.41,O0000896
P0001729,C00299,003,Orange,2026-07-10,CURRENT,314.48,O0000896
P0001730,C00299,003,Orange,2026-08-22,CURRENT,23.32,O0000897
P0001731,C00299,003,Orange,2026-08-09,CURRENT,338.87,O0000897
P0001732,C00300,004,Johnston,2026-06-18,CURRENT,47.41,O0000898
P0001733,C00300,004,Johnston,2026-06-22,CURRENT,105.96,O0000898
P0001734,C00300,004,Johnston,2026-06-11,CURRENT,180.68,O0000898
P0001735,C00300,004,Johnston,2026-06-02,ARREARS,100.0,
P0001736,C00300,004,Johnston,2026-07-28,CURRENT,302.13,O0000899
P0001737,C00300,004,Johnston,2026-07-02,CURRENT,34.07,O0000899
P0001738,C00300,004,Johnston,2026-07-03,ARREARS,50.0,
P0001739,C00300,004,Johnston,2026-08-19,CURRENT,327.7,O0000900
P0001740,C00301,005,Chatham,2026-06-16,CURRENT,420.2,O0000901
P0001741,C00301,005,Chatham,2026-07-22,CURRENT,17.49,O0000902
P0001742,C00301,005,Chatham,2026-07-13,CURRENT,395.19,O0000902
P0001743,C00301,005,Chatham,2026-07-22,CURRENT,62.54,O0000902
P0001744,C00301,005,Chatham,2026-08-26,CURRENT,353.93,O0000903
P0001745,C00301,005,Chatham,2026-08-23,CURRENT,130.11,O0000903
P0001746,C00302,006,Alamance,2026-06-18,CURRENT,455.4,O0000904
P0001747,C00302,006,Alamance,2026-06-22,CURRENT,115.88,O0000904
P0001748,C00302,006,Alamance,2026-07-08,CURRENT,107.16,O0000905
P0001749,C00302,006,Alamance,2026-07-24,CURRENT,118.14,O0000905
P0001750,C00302,006,Alamance,2026-07-15,CURRENT,341.76,O0000905
P0001751,C00302,006,Alamance,2026-07-02,ARREARS,100.0,
P0001752,C00302,006,Alamance,2026-08-21,CURRENT,91.78,O0000906
P0001753,C00302,006,Alamance,2026-08-22,CURRENT,397.79,O0000906
P0001754,C00302,006,Alamance,2026-08-18,CURRENT,44.68,O0000906
P0001755,C00303,007,Cumberland,2026-06-17,CURRENT,577.26,O0000907
P0001756,C00303,007,Cumberland,2026-06-13,ARREARS,100.0,
P0001757,C00303,007,Cumberland,2026-07-07,CURRENT,554.47,O0000908
P0001758,C00303,007,Cumberland,2026-08-28,CURRENT,513.75,O0000909
P0001759,C00304,008,Guilford,2026-06-15,CURRENT,451.51,O0000910
P0001760,C00304,008,Guilford,2026-07-03,CURRENT,472.41,O0000911
P0001761,C00304,008,Guilford,2026-08-05,CURRENT,331.46,O0000912
P0001762,C00304,008,Guilford,2026-08-17,CURRENT,114.85,O0000912
P0001763,C00305,001,Wake,2026-06-21,CURRENT,152.44,O0000913
P0001764,C00305,001,Wake,2026-06-01,CURRENT,167.89,O0000913
P0001765,C00305,001,Wake,2026-06-01,CURRENT,142.04,O0000913
P0001766,C00305,001,Wake,2026-07-01,CURRENT,184.45,O0000914
P0001767,C00305,001,Wake,2026-07-07,CURRENT,81.2,O0000914
P0001768,C00305,001,Wake,2026-07-17,CURRENT,161.21,O0000914
P0001769,C00305,001,Wake,2026-08-03,CURRENT,221.83,O0000915
P0001770,C00305,001,Wake,2026-08-16,CURRENT,204.64,O0000915
P0001771,C00305,001,Wake,2026-08-26,CURRENT,11.88,O0000915
P0001772,C00306,002,Durham,2026-06-23,CURRENT,293.62,O0000916
P0001773,C00306,002,Durham,2026-06-17,ARREARS,50.0,
P0001774,C00306,002,Durham,2026-07-26,CURRENT,279.63,O0000917
P0001775,C00306,002,Durham,2026-07-23,ARREARS,125.0,
P0001776,C00306,002,Durham,2026-08-01,CURRENT,30.79,O0000918
P0001777,C00306,002,Durham,2026-08-20,CURRENT,229.96,O0000918
P0001778,C00307,003,Orange,2026-06-10,CURRENT,108.66,O0000919
P0001779,C00307,003,Orange,2026-06-24,CURRENT,143.17,O0000919
P0001780,C00307,003,Orange,2026-06-01,ARREARS,75.0,
P0001781,C00307,003,Orange,2026-07-01,CURRENT,265.68,O0000920
P0001782,C00307,003,Orange,2026-08-05,CURRENT,302.14,O0000921
P0001783,C00308,004,Johnston,2026-06-16,CURRENT,326.3,O0000922
P0001784,C00308,004,Johnston,2026-06-15,CURRENT,201.98,O0000922
P0001785,C00308,004,Johnston,2026-07-26,CURRENT,603.16,O0000923
P0001786,C00308,004,Johnston,2026-07-10,ARREARS,150.0,
P0001787,C00308,004,Johnston,2026-08-20,CURRENT,134.79,O0000924
P0001788,C00308,004,Johnston,2026-08-04,CURRENT,35.56,O0000924
P0001789,C00308,004,Johnston,2026-08-15,CURRENT,378.1,O0000924
P0001790,C00309,005,Chatham,2026-06-05,CURRENT,168.55,O0000925
P0001791,C00309,005,Chatham,2026-06-01,CURRENT,261.69,O0000925
P0001792,C00309,005,Chatham,2026-07-28,CURRENT,49.7,O0000926
P0001793,C00309,005,Chatham,2026-07-01,CURRENT,402.96,O0000926
P0001794,C00309,005,Chatham,2026-08-16,CURRENT,75.27,O0000927
P0001795,C00309,005,Chatham,2026-08-26,CURRENT,347.85,O0000927
P0001796,C00310,006,Alamance,2026-06-01,CURRENT,539.95,O0000928
P0001797,C00310,006,Alamance,2026-07-26,CURRENT,78.93,O0000929
P0001798,C00310,006,Alamance,2026-07-24,CURRENT,423.9,O0000929
P0001799,C00310,006,Alamance,2026-08-02,CURRENT,519.57,O0000930
P0001800,C00311,007,Cumberland,2026-06-03,CURRENT,317.43,O0000931
P0001801,C00311,007,Cumberland,2026-07-08,CURRENT,192.1,O0000932
P0001802,C00311,007,Cumberland,2026-07-21,CURRENT,140.14,O0000932
P0001803,C00311,007,Cumberland,2026-07-01,ARREARS,125.0,
P0001804,C00311,007,Cumberland,2026-08-02,CURRENT,98.1,O0000933
P0001805,C00311,007,Cumberland,2026-08-07,CURRENT,190.98,O0000933
P0001806,C00311,007,Cumberland,2026-08-08,CURRENT,14.15,O0000933
P0001807,C00312,008,Guilford,2026-06-24,CURRENT,296.84,O0000934
P0001808,C00312,008,Guilford,2026-07-24,CURRENT,107.18,O0000935
P0001809,C00312,008,Guilford,2026-07-16,CURRENT,162.42,O0000935
P0001810,C00312,008,Guilford,2026-08-02,CURRENT,109.12,O0000936
P0001811,C00312,008,Guilford,2026-08-05,CURRENT,128.65,O0000936
P0001812,C00312,008,Guilford,2026-08-23,CURRENT,61.65,O0000936
P0001813,C00313,001,Wake,2026-06-10,CURRENT,544.3,O0000937
P0001814,C00313,001,Wake,2026-07-28,CURRENT,418.38,O0000938
P0001815,C00313,001,Wake,2026-07-21,CURRENT,77.66,O0000938
P0001816,C00313,001,Wake,2026-08-22,CURRENT,514.9,O0000939
P0001817,C00314,002,Durham,2026-06-13,CURRENT,482.3,O0000940
P0001818,C00314,002,Durham,2026-07-10,CURRENT,252.37,O0000941
P0001819,C00314,002,Durham,2026-07-09,CURRENT,43.18,O0000941
P0001820,C00314,002,Durham,2026-07-18,CURRENT,172.57,O0000941
P0001821,C00314,002,Durham,2026-08-23,CURRENT,430.87,O0000942
P0001822,C00315,003,Orange,2026-06-18,CURRENT,540.71,O0000943
P0001823,C00315,003,Orange,2026-06-15,CURRENT,36.88,O0000943
P0001824,C00315,003,Orange,2026-07-11,CURRENT,97.19,O0000944
P0001825,C00315,003,Orange,2026-07-16,CURRENT,535.94,O0000944
P0001826,C00315,003,Orange,2026-08-14,CURRENT,2.26,O0000945
P0001827,C00315,003,Orange,2026-08-07,CURRENT,345.56,O0000945
P0001828,C00315,003,Orange,2026-08-24,CURRENT,203.62,O0000945
P0001829,C00316,004,Johnston,2026-06-02,CURRENT,29.59,O0000946
P0001830,C00316,004,Johnston,2026-06-08,CURRENT,297.21,O0000946
P0001831,C00316,004,Johnston,2026-07-01,CURRENT,108.6,O0000947
P0001832,C00316,004,Johnston,2026-07-10,CURRENT,211.33,O0000947
P0001833,C00316,004,Johnston,2026-08-26,CURRENT,301.91,O0000948
P0001834,C00317,005,Chatham,2026-06-08,CURRENT,582.22,O0000949
P0001835,C00317,005,Chatham,2026-07-08,CURRENT,21.67,O0000950
P0001836,C00317,005,Chatham,2026-07-10,CURRENT,454.33,O0000950
P0001837,C00317,005,Chatham,2026-08-07,CURRENT,520.43,O0000951
P0001838,C00318,006,Alamance,2026-06-24,CURRENT,258.69,O0000952
P0001839,C00318,006,Alamance,2026-06-23,CURRENT,298.5,O0000952
P0001840,C00318,006,Alamance,2026-07-25,CURRENT,506.21,O0000953
P0001841,C00318,006,Alamance,2026-08-11,CURRENT,77.57,O0000954
P0001842,C00318,006,Alamance,2026-08-20,CURRENT,204.36,O0000954
P0001843,C00318,006,Alamance,2026-08-18,CURRENT,283.23,O0000954
P0001844,C00319,007,Cumberland,2026-06-20,CURRENT,542.4,O0000955
P0001845,C00319,007,Cumberland,2026-07-26,CURRENT,553.88,O0000956
P0001846,C00319,007,Cumberland,2026-08-25,CURRENT,553.68,O0000957
P0001847,C00320,008,Guilford,2026-06-22,CURRENT,595.78,O0000958
P0001848,C00320,008,Guilford,2026-07-15,CURRENT,66.0,O0000959
P0001849,C00320,008,Guilford,2026-07-16,CURRENT,506.65,O0000959
P0001850,C00320,008,Guilford,2026-08-26,CURRENT,596.57,O0000960
P0001851,C00321,001,Wake,2026-06-17,CURRENT,191.5,O0000961
P0001852,C00321,001,Wake,2026-06-01,CURRENT,121.2,O0000961
P0001853,C00321,001,Wake,2026-06-24,ARREARS,75.0,
P0001854,C00321,001,Wake,2026-07-04,CURRENT,256.87,O0000962
P0001855,C00321,001,Wake,2026-07-05,CURRENT,69.23,O0000962
P0001856,C00321,001,Wake,2026-08-16,CURRENT,339.12,O0000963
P0001857,C00322,002,Durham,2026-06-24,CURRENT,261.46,O0000964
P0001858,C00322,002,Durham,2026-07-27,CURRENT,244.32,O0000965
P0001859,C00322,002,Durham,2026-07-09,CURRENT,45.38,O0000965
P0001860,C00322,002,Durham,2026-08-08,CURRENT,268.52,O0000966
P0001861,C00322,002,Durham,2026-08-28,CURRENT,43.83,O0000966
P0001862,C00323,003,Orange,2026-06-24,CURRENT,210.29,O0000967
P0001863,C00323,003,Orange,2026-06-05,CURRENT,286.06,O0000967
P0001864,C00323,003,Orange,2026-07-15,CURRENT,511.61,O0000968
P0001865,C00323,003,Orange,2026-08-18,CURRENT,390.18,O0000969
P0001866,C00323,003,Orange,2026-08-08,CURRENT,85.27,O0000969
P0001867,C00323,003,Orange,2026-08-05,ARREARS,75.0,
P0001868,C00324,004,Johnston,2026-06-26,CURRENT,558.02,O0000970
P0001869,C00324,004,Johnston,2026-06-19,CURRENT,1.63,O0000970
P0001870,C00324,004,Johnston,2026-07-16,CURRENT,525.28,O0000971
